GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-J2S48_RS14170	909.99037446494	1.76378778892299	0.34228037549535	5.15304970777372	2.56283996343082e-07	2.16850927340535e-06
MSTRG.1105.1	3255.19966955606	-1.60948361250971	0.312747423622843	-5.14627296962379	2.65712693910669e-07	2.24287124522668e-06
gene-J2S48_RS06690	124.862200656528	-2.37095562958081	0.460849087425762	-5.14475496268124	2.67870221466315e-07	2.25564756201082e-06
gene-J2S48_RS24485	560.171184262124	2.64711597162841	0.514875034574286	5.14127855085677	2.72875144415701e-07	2.29228208846091e-06
MSTRG.2482.1	656.631331768807	1.74983631879022	0.340515701764765	5.13878305676208	2.76523418538576e-07	2.31737209363788e-06
gene-J2S48_RS08330	6753.5448437701	-2.05028914917653	0.399253039985479	-5.13531255579442	2.81675500098889e-07	2.35491474187687e-06
MSTRG.1538.1	241.406263889068	-2.42675241283434	0.473500788319911	-5.12512855880349	2.97334795551588e-07	2.47991378289813e-06
rna-J2S48_RS06995	118.404071425092	-3.72295295530142	0.72788976874451	-5.11472082060296	3.14205323206565e-07	2.61439726174013e-06
gene-J2S48_RS04555	7566.60875073681	-2.14465367917194	0.419446546886255	-5.11305599031079	3.1698829122267e-07	2.63130327998344e-06
gene-J2S48_RS14790	828.45282475446	1.52204206771056	0.29817570158984	5.10451408211734	3.31645578881269e-07	2.74646445111368e-06
gene-J2S48_RS10385	6147.27371082383	2.39680341868222	0.469931641248769	5.10032355410906	3.39073346566066e-07	2.8013536156154e-06
MSTRG.2142.2	4179.78562239101	-2.22587820630359	0.436922299338743	-5.09444862318159	3.49757663600371e-07	2.88282610727553e-06
gene-J2S48_RS22805	321.575422767844	2.24455914316267	0.440742782352454	5.09267362515251	3.5304915024257e-07	2.9031248199524e-06
gene-J2S48_RS20775	373.711801449981	2.08481150027939	0.410084318910925	5.08386057242105	3.69839471563255e-07	3.03406948216881e-06
gene-J2S48_RS19865	2558.61675538648	-1.68758727489922	0.332197674874667	-5.08006949638021	3.77296818120315e-07	3.08801578008286e-06
MSTRG.2560.1	340.132302050635	-1.94209172579937	0.382486866129645	-5.0775383360251	3.82356375729521e-07	3.11487066088491e-06
MSTRG.3379.1	1231.87577310261	-1.77923623031237	0.350384972679533	-5.07794674156785	3.8153560370515e-07	3.11487066088491e-06
gene-J2S48_RS26380	344.470510432452	-3.02871302792168	0.596623299876293	-5.07642431757135	3.84603889235806e-07	3.12591049650355e-06
rna-J2S48_RS16870	59.0507093748722	-3.99900511287577	0.788585088537087	-5.07111429192044	3.954931544539e-07	3.20697342604632e-06
MSTRG.2911.1	371.359043518019	1.86139943384413	0.367671311298871	5.06267249209186	4.13419719263216e-07	3.34459417223798e-06
gene-J2S48_RS14765	53.0248809561522	-3.93286276111374	0.777196068522578	-5.06032251113928	4.18547913586758e-07	3.37041644251546e-06
MSTRG.2126.1	372.642088532313	-1.8476667213735	0.365159451295588	-5.05989017898335	4.19498021392161e-07	3.37041644251546e-06
MSTRG.3155.1	1028.39651239886	1.5842642860339	0.313077053021273	5.06030151601769	4.18594005175374e-07	3.37041644251546e-06
MSTRG.492.1	212.990268626395	-2.18319153524554	0.43192174758385	-5.05459969880703	4.31294413038775e-07	3.45726391046872e-06
gene-J2S48_RS04310	188.798531297898	1.96342903304393	0.389230813202195	5.04438232135538	4.5498874762717e-07	3.63887119392232e-06
gene-J2S48_RS08880	1686.01352164431	1.81252989401914	0.359832958483953	5.03714251650456	4.72532955907368e-07	3.77057618347041e-06
gene-J2S48_RS15475	4114.94228143691	1.71910265183864	0.341346599870659	5.03623780781773	4.74770667786954e-07	3.77982193013113e-06
gene-J2S48_RS14055	270.190505603549	-2.34841603480873	0.466701605629973	-5.0319433369824	4.85532785060803e-07	3.85673774618593e-06
MSTRG.2499.1	642.75415328362	-2.06537190093019	0.410556424417199	-5.0306651609753	4.8878112378784e-07	3.87375628196562e-06
gene-J2S48_RS20480	1297.23692233734	-1.67127317799321	0.33242981320205	-5.02744673197352	4.97053494944669e-07	3.9304252658943e-06
gene-J2S48_RS00975	570.341396519945	1.96885938340392	0.391661782785981	5.02693770476907	4.98374159221626e-07	3.93199252196702e-06
gene-J2S48_RS07115	236.966372550853	-1.78492943878778	0.355391451976136	-5.02243210652021	5.1021235451533e-07	4.01546389216584e-06
gene-J2S48_RS25515	571.528339915627	-2.97081490667867	0.591555019943142	-5.02204326989603	5.11246616016547e-07	4.01546389216584e-06
gene-J2S48_RS19870	3437.10279840448	-2.14010853504143	0.426631883984404	-5.01628831641582	5.26792577896119e-07	4.12830962051478e-06
gene-J2S48_RS17085	656.477519788661	1.79102316778144	0.357226028770068	5.01369727717756	5.33939691835351e-07	4.17497933147151e-06
gene-J2S48_RS19770	516.118648890067	-1.60878204245949	0.321114905353059	-5.00998868517384	5.44332356989231e-07	4.24676224172222e-06
gene-J2S48_RS12175	490.928275914334	1.71850402640334	0.343146488447673	5.00807697079318	5.49765503091227e-07	4.27961901628571e-06
MSTRG.1361.1	1439.64260848702	-2.73223411708982	0.546965941000726	-4.99525457122784	5.8758206270452e-07	4.56385801697102e-06
gene-J2S48_RS15305	449.440361771051	2.00855671971717	0.402726665486126	4.98739440879254	6.11990477790011e-07	4.74292620287259e-06
rna-J2S48_RS19440	447.008915653326	-2.9727855827588	0.599048479903391	-4.9625125219218	6.95870786546095e-07	5.38109352156948e-06
gene-J2S48_RS20375	2946.4973809047	2.06284532440416	0.415721969948143	4.96207916233409	6.97425578801288e-07	5.38123745053064e-06
gene-J2S48_RS13895	337.531257321558	-1.97110476206321	0.397705679981904	-4.95618961779197	7.18890607132609e-07	5.53466768524292e-06
gene-J2S48_RS12135	672.29486998138	-1.46975480702776	0.29729903058335	-4.94369189211233	7.66568226605816e-07	5.88879056535125e-06
gene-J2S48_RS05005	7064.37791558119	1.66001935366739	0.336059260556505	4.93966257891077	7.8257871510037e-07	5.99862853172122e-06
gene-J2S48_RS21475	207.909348202011	-2.17223330595057	0.440836196651449	-4.92752936907327	8.32759092367319e-07	6.36933428070462e-06
gene-J2S48_RS13710	228.673638734947	-1.83110630878601	0.37235519049854	-4.91763336596536	8.75967767509844e-07	6.68521806010236e-06
gene-J2S48_RS18935	1875.35628152242	-1.64005668702744	0.333698239243677	-4.91478975359476	8.88777870640081e-07	6.76823669750479e-06
gene-J2S48_RS09065	270.995219248008	-2.07860764857852	0.423401441499466	-4.90930697169378	9.13988135162548e-07	6.94512025482518e-06
gene-J2S48_RS22285	620.854181046794	-2.17892088787396	0.443933464032906	-4.90821500158963	9.19090665904708e-07	6.96877619624284e-06
gene-J2S48_RS15275	46.9160996136859	3.9032459850762	0.796130322842203	4.90277266558762	9.44933185299899e-07	7.14924610821932e-06
gene-J2S48_RS12120	693.79955685842	2.37848922654874	0.485926858754856	4.89474739602458	9.84320793696965e-07	7.41521664585047e-06
gene-J2S48_RS13065	733.759567561687	1.59306557322286	0.325444180732856	4.89505011162127	9.8280681535632e-07	7.41521664585047e-06
gene-J2S48_RS20285	61.1047319977134	2.48469291343224	0.509633263207134	4.87545278696294	1.0855915938874e-06	8.16057371971578e-06
gene-J2S48_RS00740	279.198382057109	1.99488260536601	0.409727866581595	4.86879894699265	1.12278569011059e-06	8.42209480183595e-06
gene-J2S48_RS01625	1354.11360662058	-1.62088716869579	0.332965684299407	-4.86803068642432	1.12715830860795e-06	8.43682810908896e-06
gene-J2S48_RS05060	1074.66941555946	1.44853768470231	0.297631413384788	4.86688440655151	1.1337129327066e-06	8.46779616902182e-06
gene-J2S48_RS19940	96.0210201978219	3.03076497424513	0.622949135615609	4.86518850571977	1.14347769860596e-06	8.52255825152482e-06
gene-J2S48_RS19320	141.62190286109	-2.18042191628911	0.448425291771685	-4.86239727396836	1.15972568373223e-06	8.62530588134604e-06
gene-J2S48_RS14910	662.017719779953	1.53335894458168	0.315695470783691	4.8570824940099	1.19127972164015e-06	8.84121369683355e-06
gene-J2S48_RS15510	382.84082047845	1.45477661163164	0.300041269297997	4.84858837930983	1.24343131022997e-06	9.20875238844733e-06
gene-J2S48_RS13050	935.160802105116	2.00894068995327	0.414770138485667	4.84350367480154	1.27569360796316e-06	9.42775254998935e-06
gene-J2S48_RS03905	3138.89576238696	1.38389620243425	0.285885254724302	4.84074005065017	1.29356492805472e-06	9.51965954406654e-06
gene-J2S48_RS19775	3981.39121519008	-1.27603227590579	0.263597781103103	-4.84083086953864	1.29297382843506e-06	9.51965954406654e-06
gene-J2S48_RS07450	276.58385764094	1.87917716683126	0.388250071502934	4.84012059432953	1.29760363114293e-06	9.52936167692594e-06
gene-J2S48_RS16885	324.38232009728	-1.88697382542562	0.390043270726992	-4.83785766104497	1.31246073291099e-06	9.61830532926193e-06
gene-J2S48_RS03900	644.18316339915	2.13584382665945	0.441580271970396	4.8368189482945	1.3193349755919e-06	9.64849774425561e-06
MSTRG.559.1	68.9450504894968	2.53078316129783	0.524107397436769	4.82874917178241	1.37393338589924e-06	1.00268513558438e-05
gene-J2S48_RS21530	1632.0851087561	-2.36674547257366	0.490354461033423	-4.82660128672173	1.38882775306495e-06	1.01144773783504e-05
gene-J2S48_RS21885	2235.87912521384	1.63851005647487	0.339546348093212	4.82558586088835	1.39592309594343e-06	1.01450593466594e-05
MSTRG.152.1	100.578284284898	-2.31694578943342	0.480813216411227	-4.8188063687746	1.44419628558105e-06	1.0452519810724e-05
gene-J2S48_RS01805	115.231482470456	-2.29704214752238	0.476642533066218	-4.81921353670563	1.44125230876797e-06	1.0452519810724e-05
gene-J2S48_RS05010	19795.4316034928	-1.85284282674328	0.384675539831447	-4.81663801019201	1.45997198077431e-06	1.05449110281493e-05
gene-J2S48_RS21950	1307.87536294472	-1.39709164728783	0.29014396437363	-4.81516701649786	1.47076825237133e-06	1.06010312511456e-05
gene-J2S48_RS13400	2127.89227690193	-1.37363747295626	0.285808622414255	-4.80614427008185	1.5386888419199e-06	1.10678172756579e-05
MSTRG.50.1	41427.1451166389	4.31989145701991	0.899499015742719	4.80255273370474	1.5665554430816e-06	1.12451715514648e-05
gene-J2S48_RS15300	141.625485761301	3.37218403798986	0.702728539035882	4.79870085056795	1.59698109880524e-06	1.14401324930772e-05
gene-J2S48_RS21785	629.506072843821	-1.52267817341302	0.317938588682305	-4.789221024487	1.67429986905513e-06	1.19695355944901e-05
gene-J2S48_RS17565	2807.33624645504	1.33353574396055	0.279193957881719	4.77637751933551	1.78481178602855e-06	1.27155422674045e-05
gene-J2S48_RS17770	2348.36238482676	1.69542095919346	0.35496878721893	4.77625363197861	1.78591116059463e-06	1.27155422674045e-05
MSTRG.168.1	91.1322413642095	-2.61797368369709	0.548545081153541	-4.77257708371338	1.81883459895923e-06	1.29019653756324e-05
gene-J2S48_RS25640	444.956360978343	-2.22035668401448	0.465238986139068	-4.77250778667713	1.81946071811659e-06	1.29019653756324e-05
MSTRG.3171.1	1933.16542005899	-1.67860702987468	0.351842716967345	-4.77090173797876	1.83402999973379e-06	1.29790042203383e-05
gene-J2S48_RS00675	402.768359013896	3.18341588254097	0.667773521791785	4.76720890939066	1.86795594061805e-06	1.3192438830615e-05
gene-J2S48_RS24840	231.510969450784	-1.59352924556189	0.334330006225122	-4.76633630212922	1.87606019908564e-06	1.32230158498933e-05
gene-J2S48_RS16925	632.161040608226	1.91065976927749	0.401284934478844	4.7613543522607	1.92298056601259e-06	1.34994006467777e-05
gene-J2S48_RS24725	3664.82933936699	-1.36692894795979	0.287073269758036	-4.76160301901994	1.92061211057382e-06	1.34994006467777e-05
gene-J2S48_RS11525	1049.83458088179	-1.68006556890678	0.353142996747159	-4.75746534514929	1.96038898103692e-06	1.37209139738839e-05
gene-J2S48_RS26130	303.104709463185	-1.70411701487482	0.358213861065498	-4.75726151357172	1.96236879843444e-06	1.37209139738839e-05
gene-J2S48_RS17110	537.78956235986	1.73332822891473	0.364457540770979	4.75591265102656	1.97551880406911e-06	1.37853433678369e-05
gene-J2S48_RS22825	54.9231887121247	-2.75297862126365	0.579007297352789	-4.75465272000927	1.9878782533755e-06	1.3844010977285e-05
gene-J2S48_RS13600	338.749593790671	-1.56890750387151	0.330501078308015	-4.74705714094326	2.06397657034085e-06	1.43454562021905e-05
gene-J2S48_RS06890	197.220029526324	1.80482606038773	0.380408278827196	4.74444474750136	2.09079035589696e-06	1.45030467657565e-05
gene-J2S48_RS04840	4327.77222212079	-2.01060922261889	0.423881590459396	-4.74332754210869	2.10235928325813e-06	1.45544754333067e-05
gene-J2S48_RS19295	376.800865011854	-2.12682156117898	0.449119628614813	-4.73553464527608	2.18478377499633e-06	1.50952614670851e-05
gene-J2S48_RS04585	979.16607665882	-1.45505020413492	0.307483907022944	-4.73211823741511	2.22188918921449e-06	1.53214130508235e-05
gene-J2S48_RS21660	96.47363011187	2.32947413413971	0.492597120191108	4.72896417509702	2.25668194720199e-06	1.55307600413528e-05
gene-J2S48_RS07595	42.8124816168889	3.29975251124458	0.697855222048145	4.72841988852658	2.2627387127292e-06	1.55419092366478e-05
gene-J2S48_RS12455	144.212902527459	2.17710970430805	0.46196382834089	4.71272764390879	2.44422785805686e-06	1.67556363733331e-05
gene-J2S48_RS20700	1284.21987238165	1.599492866763	0.34049372223137	4.69756933044457	2.63275831222783e-06	1.80127975932307e-05
gene-J2S48_RS06110	199.922298498535	-2.34301436459491	0.499295912422177	-4.69263678372312	2.69706088299555e-06	1.84167724622483e-05
gene-J2S48_RS06685	4993.94985398908	1.4711013945073	0.314157180294779	4.6826922533712	2.83131427460707e-06	1.92959025368649e-05
MSTRG.3174.1	284.622128335435	-1.5363691491625	0.328904974600783	-4.67116422008305	2.99497371183187e-06	2.03716367233923e-05
MSTRG.1169.1	1016.64517437805	-1.4573271378089	0.312552571356546	-4.66266244902029	3.12144511909564e-06	2.11907407988217e-05
gene-J2S48_RS19075	79.5523344636938	-2.75672356335004	0.591502133603584	-4.66054711680474	3.1536995482013e-06	2.13682969387798e-05
gene-J2S48_RS05190	1827.96166276835	1.79178107596899	0.384715765323012	4.65741525945678	3.20204156243392e-06	2.16539606046448e-05
gene-J2S48_RS00945	494.316159803258	1.50107696001693	0.322828455578581	4.6497665682124	3.32310926481663e-06	2.24293868105061e-05
gene-J2S48_RS16770	5561.9359118053	-1.8681538545303	0.402013024746596	-4.64699832973787	3.36799891578014e-06	2.26886542345727e-05
gene-J2S48_RS17010	100.574144570356	2.31138410571768	0.49759536386024	4.64510779961141	3.39898923929335e-06	2.28534727547881e-05
gene-J2S48_RS08435	1276.66140593956	-1.3460824797546	0.289910111562473	-4.64310290006745	3.43215305378652e-06	2.30095088560662e-05
gene-J2S48_RS18950	195.197827507178	-1.93012620355994	0.415714613331212	-4.64291160730053	3.43533346609267e-06	2.30095088560662e-05
gene-J2S48_RS10435	1646.23663910953	2.21996727619177	0.478897348234931	4.63558064034785	3.55936927266104e-06	2.37947911491062e-05
gene-J2S48_RS09095	435.234473127059	-1.61488246750645	0.348586646000681	-4.63265729205042	3.61001864488427e-06	2.40874196438659e-05
MSTRG.3531.1	5192.62918674251	2.43334130108695	0.525655331214857	4.62915746609702	3.67156504124502e-06	2.44515063488238e-05
gene-J2S48_RS24865	166.760732986119	2.79722750900324	0.604350574818918	4.62848489858948	3.68350718972712e-06	2.44844889670097e-05
gene-J2S48_RS00685	159.20504210505	2.98658318656368	0.645536327352077	4.62651451207144	3.71870822424006e-06	2.46337241216934e-05
gene-J2S48_RS07970	3905.27167758625	1.60788123964608	0.347541694590152	4.62644127215361	3.72002285480326e-06	2.46337241216934e-05
gene-J2S48_RS17975	1540.00658608329	-1.70060090806826	0.367995720886943	-4.62125185578101	3.81431376458907e-06	2.52104549384066e-05
gene-J2S48_RS19465	1717.5178201221	-1.2677545557318	0.274521739776311	-4.61804794317859	3.87366767817884e-06	2.55545346076468e-05
gene-J2S48_RS21945	727.929092873152	1.50348303643213	0.325707900802003	4.61604717825403	3.91118069825912e-06	2.57535074924844e-05
gene-J2S48_RS14445	916.829378803945	-1.50832417718629	0.327548721308295	-4.60488495012815	4.12693953520487e-06	2.7104606013745e-05
gene-J2S48_RS15760	1478.98226731336	-1.5381579726931	0.334073640370173	-4.60424824595181	4.13958441831389e-06	2.7104606013745e-05
MSTRG.2697.1	131.032903601424	-2.27237126987607	0.493528238210536	-4.60433890898598	4.1377815949491e-06	2.7104606013745e-05
gene-J2S48_RS19395	101.341749590637	2.49099986158123	0.541141183914727	4.60323467447224	4.15979047843451e-06	2.7186093369321e-05
gene-J2S48_RS04405	44607.51557519	-1.61821682910581	0.351653485459474	-4.60173692574504	4.18982196711452e-06	2.7331371230544e-05
gene-J2S48_RS18370	8874.48537759826	2.20391834292583	0.47915525111569	4.59959133870309	4.23320554756405e-06	2.7563046529957e-05
gene-J2S48_RS02040	1062.35018688517	1.38384104866715	0.300931356181969	4.59852727287866	4.25488021460169e-06	2.76527743817249e-05
gene-J2S48_RS20720	338.587222929684	1.45898040162948	0.317759488265889	4.59146132690351	4.40153209877455e-06	2.85529017444579e-05
gene-J2S48_RS17180	333.794670905254	1.58753351577071	0.345866319557505	4.59002055418918	4.4320236405675e-06	2.8697557879682e-05
gene-J2S48_RS22355	173.227972853477	2.15134385946382	0.469166928030196	4.58545505007411	4.52998728983998e-06	2.92777591813828e-05
gene-J2S48_RS04775	1200.622777662	-1.71398269700327	0.374390557261548	-4.57806070094308	4.69306522462077e-06	3.02758885485204e-05
MSTRG.33.1	642.867029843571	-1.6055942498965	0.351059808335071	-4.57356328402036	4.79498760309141e-06	3.08765470103478e-05
gene-J2S48_RS15955	124.872300778951	2.13182526322784	0.466318847082236	4.57160433588886	4.84004191532997e-06	3.11094804209191e-05
gene-J2S48_RS10400	8106.60258561145	2.27767650091126	0.498552022355882	4.5685834151233	4.91031644510373e-06	3.15033672293011e-05
gene-J2S48_RS18925	673.857615500158	-1.41932137634275	0.311168754769751	-4.56125929929234	5.08477417718597e-06	3.25630053796754e-05
gene-J2S48_RS05705	629.839256029111	-1.60715364741302	0.352612216203456	-4.55785016389137	5.16798836204603e-06	3.30355168471665e-05
gene-J2S48_RS23975	205.60269078156	-2.39750845455469	0.527462921321972	-4.54535922363197	5.48416414677766e-06	3.49927632170531e-05
gene-J2S48_RS13285	259.968347664141	-1.85730150887325	0.408654978616768	-4.54491345036324	5.49578315486012e-06	3.50031425299545e-05
gene-J2S48_RS15460	359.8154531425	1.71833815676298	0.378306969113372	4.54217949193537	5.56756047767887e-06	3.53959425649893e-05
MSTRG.3198.1	63.9188907798172	2.49971055839465	0.550543098794087	4.54044481507449	5.61356707363854e-06	3.56237780053547e-05
gene-J2S48_RS05640	471.344108188718	-1.82270836293753	0.402125661065156	-4.53268353506592	5.8239035175031e-06	3.6891743258252e-05
gene-J2S48_RS05135	252.823763190031	-1.70089999008977	0.375421792997829	-4.53063733063469	5.88060135406922e-06	3.71836580204052e-05
gene-J2S48_RS04700	160.142384642758	1.88298681429237	0.41610226317787	4.52529818009535	6.03104114414032e-06	3.80661930232857e-05
gene-J2S48_RS11635	594.961651732866	-1.87537363673258	0.414569923455073	-4.523660619427	6.07791556825487e-06	3.82930543805698e-05
rna-J2S48_RS08400	29.3063358176854	-4.43896682258475	0.982042963937888	-4.52013505069571	6.18001947897772e-06	3.88664420733554e-05
gene-J2S48_RS13850	384.142740179003	-1.59359659983083	0.353239061229745	-4.51138272840773	6.44063885020651e-06	4.04328994485187e-05
gene-J2S48_RS03960	256.015956475979	1.58000539161523	0.350360390060371	4.50965758812799	6.49323452688046e-06	4.05287695755233e-05
gene-J2S48_RS06820	11.5070656521656	4.92736690521018	1.09254196741878	4.51000240919943	6.48268895164765e-06	4.05287695755233e-05
gene-J2S48_RS10460	12447.6682778274	1.90431078249657	0.422301298302059	4.50936520951558	6.50218912402058e-06	4.05287695755233e-05
gene-J2S48_RS13035	560.19785094451	1.68607198580371	0.373844470280634	4.51008940840567	6.4800308668101e-06	4.05287695755233e-05
gene-J2S48_RS13090	212.825467853506	1.79583464809855	0.398324144204919	4.50847550726095	6.52951051714243e-06	4.06267768055949e-05
MSTRG.146.1	4255.28490542398	-1.84747554606147	0.409895019168998	-4.50719198737022	6.56911903542515e-06	4.08007517395289e-05
gene-J2S48_RS10345	2066.25549581357	2.25029789016187	0.499546024710622	4.50468581241423	6.64712140779491e-06	4.12121527283285e-05
gene-J2S48_RS17630	141.564690979027	2.00985793228447	0.447003737409473	4.49628887653653	6.91497739235378e-06	4.27971127304157e-05
gene-J2S48_RS10565	883.398709160238	-1.73605948610915	0.386276034594794	-4.49434945641989	6.97829503662836e-06	4.31128174837904e-05
gene-J2S48_RS12735	111.886319584499	1.98877149088275	0.443044989033897	4.48887029558661	7.16018747380178e-06	4.41586914097318e-05
gene-J2S48_RS07430	1542.15638341196	-1.31598615109072	0.293225672735431	-4.4879636179677	7.19072047616809e-06	4.41913926807313e-05
gene-J2S48_RS21860	1109.40398777858	1.91066757268128	0.425710113800998	4.48818928829687	7.18310925173979e-06	4.41913926807313e-05
MSTRG.161.1	5347.96297305265	-1.55286344281616	0.346239360019268	-4.48494198559558	7.293377577061e-06	4.47437857310765e-05
gene-J2S48_RS15540	87.6592978320061	-2.91770908421693	0.651110112102204	-4.48113004234673	7.42488508109963e-06	4.54709308375734e-05
gene-J2S48_RS18845	73.6603979030184	2.60479855300012	0.581341426836547	4.48066907458239	7.44094074669303e-06	4.54897302542159e-05
MSTRG.127.1	107.57091454645	2.10681609148273	0.471467622201339	4.46863367127048	7.87208129665943e-06	4.80416389933763e-05
gene-J2S48_RS04855	192.625179960582	2.10451560631103	0.471922412438142	4.45945255161384	8.21692607426933e-06	5.00589426750704e-05
gene-J2S48_RS07790	287.046109461489	-2.13751159014084	0.479639447774556	-4.45649664567525	8.33099039398901e-06	5.06657280384436e-05
gene-J2S48_RS13385	3049.0966492883	1.71134444476184	0.384071323350328	4.45579854760687	8.35814911470282e-06	5.07428012977539e-05
gene-J2S48_RS12150	516.276263152791	-1.40112251668369	0.315511233273419	-4.44080073519757	8.96247571365928e-06	5.43175647490458e-05
gene-J2S48_RS21040	563.746321788417	1.52679005493747	0.344042048855345	4.43780072818781	9.08826967646018e-06	5.49848163672539e-05
gene-J2S48_RS10590	81.5555896443971	-2.18430895092767	0.493882607125248	-4.42272904413848	9.74619390772645e-06	5.88636504461478e-05
gene-J2S48_RS04720	34.9662804060034	3.30375738337389	0.74739887674633	4.4203403111284	9.8545585943659e-06	5.94156949329841e-05
gene-J2S48_RS22045	6080.43131472792	1.85397138018146	0.420202630763467	4.41208894102585	1.0237803851785e-05	6.16203211216544e-05
gene-J2S48_RS10415	2285.66700429143	2.3046324411978	0.522971188377085	4.40680575224358	1.04906187402588e-05	6.30336834427557e-05
MSTRG.792.1	698.464060799986	-1.44628211034826	0.328268200637191	-4.40579412669558	1.05397030242946e-05	6.32201707090824e-05
gene-J2S48_RS07900	218.453203560353	1.62051313931886	0.367866303724284	4.40516873362077	1.05701568395588e-05	6.32944605281617e-05
gene-J2S48_RS07180	352.814357165305	1.81327454062324	0.411795527488079	4.40333714084773	1.06598312783765e-05	6.37225067715921e-05
gene-J2S48_RS15045	985.325958552726	1.62125845248604	0.370025123932265	4.38148208764013	1.17874736011997e-05	7.03433049829685e-05
gene-J2S48_RS17780	190.690944732849	2.1618676886207	0.493575106303163	4.38001767312156	1.1866968399561e-05	7.06972624211943e-05
MSTRG.3457.1	186.260538745948	-1.98630358683427	0.453838893749746	-4.37667113636485	1.20505581824552e-05	7.16691091903916e-05
gene-J2S48_RS09860	373.352160909031	1.47230502717611	0.337282363431675	4.36520016106435	1.27006406329259e-05	7.54073629443041e-05
gene-J2S48_RS17940	100.878174906611	2.07353745444999	0.477542850804734	4.3420971562149	1.41129095124183e-05	8.36506294788518e-05
MSTRG.2309.1	873.171152335524	-1.2178161599539	0.281000583693167	-4.33385633562836	1.46519811248483e-05	8.66991383113914e-05
gene-J2S48_RS24590	893.733976922196	1.437592888185	0.331936260771266	4.33093053722032	1.48480520590258e-05	8.77111743048353e-05
gene-J2S48_RS08485	594.543202934758	1.47590395767691	0.340916929855968	4.32921872873974	1.4963925504877e-05	8.82468536087273e-05
gene-J2S48_RS14960	142.814482962686	-1.72556577751417	0.398745549675943	-4.32748598427372	1.50820939267613e-05	8.87942437402432e-05
gene-J2S48_RS20350	1690.43679998344	-1.43970846102738	0.332733084125306	-4.32691706871321	1.51210860502243e-05	8.8874436969691e-05
gene-J2S48_RS17070	206.623832174281	1.67347704417773	0.387019636855647	4.32401068269803	1.53217871947762e-05	8.99032169904539e-05
gene-J2S48_RS12580	655.890235687056	2.03603963642951	0.471276361387464	4.32026683968466	1.5584063991792e-05	9.12892577980726e-05
gene-J2S48_RS21745	998.44163043205	-1.68763458889034	0.390684571347422	-4.31968578403262	1.56251518659865e-05	9.13771402112699e-05
gene-J2S48_RS18130	168.28343856213	1.83231215460722	0.424444865302895	4.31696152879511	1.58191716523184e-05	9.23575971634523e-05
gene-J2S48_RS02520	86.1659456900757	3.08609162587654	0.71569920952674	4.31199529746196	1.61787875775641e-05	9.42999881600781e-05
gene-J2S48_RS16735	339.141110899422	-1.77415044293055	0.41175151821474	-4.30878907410677	1.64150823489851e-05	9.55183280207552e-05
gene-J2S48_RS00710	119.050007068702	-2.41626752246589	0.560933370023666	-4.30758384434133	1.65047540477943e-05	9.58808514584136e-05
gene-J2S48_RS26365	177.639830416667	-1.69583695075075	0.393803465758015	-4.30630275811948	1.66005814264908e-05	9.62778753923796e-05
MSTRG.2785.1	537.08861582828	-4.12930540894466	0.959100566466827	-4.30539356697115	1.66689118896673e-05	9.65143774371977e-05
gene-J2S48_RS00380	1094.63267317228	-1.29486569265599	0.300929079847526	-4.30289320431271	1.68582121461769e-05	9.74493682311183e-05
gene-J2S48_RS00255	111.051111168367	2.13525811127867	0.496448643191631	4.30106545875774	1.69978834493899e-05	9.80948693957376e-05
gene-J2S48_RS03895	5817.12904122399	1.64088889297943	0.381608298543987	4.29992979513333	1.7085222475456e-05	9.84367340978984e-05
gene-J2S48_RS09370	940.328788743278	1.26828350918234	0.295137190861954	4.29726767229264	1.72916341705989e-05	9.94623883408996e-05
MSTRG.644.1	3656.60386821951	-1.37422065276637	0.320787719511727	-4.28389420535824	1.83650263808237e-05	0.000105463421986927
MSTRG.2480.1	1674.24994136207	-2.6559111440932	0.620605438374305	-4.27954861473732	1.87272730577348e-05	0.000107367655517586
gene-J2S48_RS16260	1226.7280330658	-1.33943176361781	0.313447289086083	-4.27322810008402	1.92663185272701e-05	0.000110277636929783
MSTRG.3016.1	226.105617372129	-2.16767030960569	0.507440240559911	-4.27177455854481	1.93923573453015e-05	0.000110817989854145
gene-J2S48_RS17490	3740.12910852241	1.54884518512225	0.362742079927031	4.26982495505847	1.95626439054442e-05	0.000111609025408422
gene-J2S48_RS04880	86.6027627891894	-2.61386120948967	0.613780364532967	-4.25862631086054	2.05686984689459e-05	0.000117157968677589
gene-J2S48_RS05555	109.655927011995	2.61107886308185	0.613365613307745	4.25696975251169	2.07216377965059e-05	0.000117837495456429
MSTRG.1517.1	58.3013538052797	-2.57218650216811	0.605551485827847	-4.24767598192198	2.15999482696067e-05	0.000122434658233709
gene-J2S48_RS16190	340.789241903185	-2.09232492541477	0.492557877859926	-4.24787627903859	2.15806509776163e-05	0.000122434658233709
gene-J2S48_RS24295	271.588467131153	1.61178129503217	0.379749654794511	4.24432589913565	2.19251514744735e-05	0.00012407723039593
gene-J2S48_RS04515	9826.27222302175	-1.86184735786287	0.439188038136488	-4.23929432541661	2.24223520006758e-05	0.000126686288803818
gene-J2S48_RS22250	630.153556298019	-1.22611843572367	0.289481685763053	-4.23556479053833	2.27977954771413e-05	0.000128600124889575
