GeneID	BaseMean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
TCONS_00003203	901.706647024039	2.12199601967682	0.135672842983014	15.6405362563419	3.85468248152965e-55	1.01044390171317e-53
TCONS_00000933	455.749767422977	-1.82903143866117	0.117020974971035	-15.6299453077869	4.5519358956333e-55	1.18598620698955e-53
TCONS_00003908	7971.92773783334	-2.44290805769511	0.15680304007203	-15.5794687180359	1.00385599784814e-54	2.59974514141514e-53
TCONS_00000733	599.952915869752	1.75301153372661	0.112555855402604	15.5745920765846	1.08342000816216e-54	2.78899557789768e-53
TCONS_00000962	433.325642890635	-2.20387609444877	0.141857156308753	-15.5358823748872	1.98323565686836e-54	5.07495838623635e-53
TCONS_00000932	1056.9079727159	-1.4924784723625	0.0961128942956133	-15.528389643247	2.22907408572243e-54	5.67028964172824e-53
TCONS_00004262	641.236974837094	-2.35071024472328	0.152399647097137	-15.4246436228621	1.11770428939542e-53	2.8264769059476e-52
TCONS_00004575	8398.89701601024	-2.91448751247646	0.188962481151527	-15.4236306314128	1.13537897512369e-53	2.85438258131974e-52
TCONS_00005583	1265.81922686636	-1.94433421040682	0.126518696855953	-15.3679595089454	2.68492769764734e-53	6.71075823964299e-52
TCONS_00001365	700.042528991115	-2.66309487848765	0.173428541258887	-15.3555744582565	3.25017745156142e-53	8.07659703136564e-52
TCONS_00004678	469.708586357764	1.97046045854027	0.129067974497867	15.2668426556336	1.27183718089958e-52	3.14231496591224e-51
TCONS_00003686	5044.14147239149	-1.37862354823638	0.0903814641456328	-15.2533880842535	1.56307499753253e-52	3.83980537965277e-51
TCONS_00005283	1390.95384507326	-1.38007473799295	0.0905074398146725	-15.2481910969845	1.69257509132519e-52	4.13430699864034e-51
TCONS_00000957	1682.01412828349	-2.04115181685464	0.133870493236186	-15.2472121937541	1.71813736311197e-52	4.17303532430415e-51
TCONS_00005162	695.737172998914	-1.6818862859097	0.110371463549095	-15.23841608897	1.96578246673905e-52	4.7476959688265e-51
TCONS_00001037	134049.377089402	-1.53594087767952	0.100865203405221	-15.2276585564296	2.31743391074904e-52	5.56572535324587e-51
TCONS_00004714	12574.1688860929	1.20816583812298	0.079366666617072	15.2225851181596	2.50436354773511e-52	5.98125493984069e-51
TCONS_00001759	16917.5630800621	-1.52615473456511	0.100498756971988	-15.1858070741164	4.39124890565179e-52	1.0429822677015e-50
TCONS_00003290	1830.44879571824	-1.59293798194279	0.104911775024718	-15.1835957552666	4.54185847176102e-52	1.07282689945608e-50
TCONS_00000961	2429.2485881304	-1.900273186305	0.125472333533403	-15.1449577192977	8.18072211943043e-52	1.92179914707276e-50
TCONS_00000726	739.007047005227	-2.41047094557891	0.159164008182388	-15.1445730294548	8.2287296505318e-52	1.92257112867588e-50
TCONS_00000358	1342.40793624378	-1.87929209716527	0.124358227252666	-15.1119241459353	1.3513534700171e-51	3.14025327978569e-50
TCONS_00000936	244.879820017514	2.76780805272966	0.183279988898464	15.1015289195757	1.58221651105123e-51	3.65696171022003e-50
TCONS_00001851	423.90698425536	-2.23149878546278	0.147782924371003	-15.0998418454671	1.62322263970465e-51	3.73167600432636e-50
TCONS_00001620	658.474591105603	2.14878540913045	0.142448729736119	15.0846231701118	2.04438488839547e-51	4.674899274049e-50
TCONS_00004100	1596.06856549734	1.8232265688625	0.12205406921012	14.937859758889	1.86881572959723e-50	4.25081419129021e-49
TCONS_00004970	492.397828143984	-1.88487752627383	0.126317903102602	-14.9216973997963	2.38137589846596e-50	5.38817630921324e-49
TCONS_00000270	834.521344186147	-1.77143401613263	0.118782643668663	-14.9132395223829	2.70313048968689e-50	6.08416647914342e-49
TCONS_00000955	5637.05562767861	-1.92092100222958	0.129157388287592	-14.8727148148296	4.9562090735628e-50	1.10972618787742e-48
TCONS_00002141	4321.23863159313	1.83950848494949	0.123843891858809	14.8534453927422	6.60831758000458e-50	1.47197706095542e-48
TCONS_00004583	2279.49832094414	-1.43453347002034	0.0966907236993907	-14.8363091632272	8.53229542807586e-50	1.8907390744999e-48
TCONS_00005621	1732.34405284742	-1.31570416162896	0.0887076476780722	-14.8319135504953	9.10985795178942e-50	2.00837329921757e-48
TCONS_00002281	1267.6721797675	-1.37288880238775	0.0926369520322355	-14.8200990238756	1.08624202864522e-49	2.38252779650296e-48
TCONS_00002400	3557.73792055895	-1.80846143026534	0.122376114973054	-14.7778954305221	2.03423787911361e-49	4.4391820519337e-48
TCONS_00003375	1614.62599489961	-1.9075185157681	0.129951981994184	-14.6786411911245	8.83430657980105e-49	1.9181153528568e-47
TCONS_00001830	563.047091387038	-2.35180785238422	0.160443370033003	-14.658180340518	1.19430915254032e-48	2.58006786269891e-47
TCONS_00004869	283.039912481578	2.36337092007895	0.161485897142393	14.6351536691467	1.67596598876012e-48	3.60248889283988e-47
TCONS_00005673	1097.42066100242	-1.37379920191899	0.0939469638445853	-14.6231357108213	1.99973798434374e-48	4.27705153964862e-47
TCONS_00003362	380.604786496877	2.58987993778542	0.177114464296866	14.6226337192001	2.01453972522757e-48	4.28737934591749e-47
TCONS_00001850	1301.67508429247	-1.53598253916624	0.105129916657225	-14.6103277545088	2.41354075348627e-48	5.11123729026476e-47
TCONS_00000701	762.894146220775	1.66315527267762	0.113932792501218	14.5976872519809	2.90535176645967e-48	6.12260159020105e-47
TCONS_00002346	1339.29530877921	-1.53665110625512	0.105331728216841	-14.5886821783812	3.31540101340874e-48	6.95263851543618e-47
TCONS_00002374	1332.41121408617	-1.33567585454241	0.0916575311430831	-14.5724616175548	4.20462827570179e-48	8.77461017341844e-47
TCONS_00004536	3448.31744892011	1.56562851124755	0.107787160904001	14.5251855426635	8.39147777157304e-48	1.74275183284988e-46
TCONS_00004549	1072.68873987898	-1.71255699602493	0.117950679107199	-14.5192635514076	9.14878548121206e-48	1.89089561460244e-46
TCONS_00004342	326.056456393891	-2.00815465195742	0.139455207679299	-14.3999975718047	5.17453364473586e-47	1.06436938462772e-45
TCONS_00003523	495.827784977871	1.72193285788116	0.119582587610997	14.3995283283435	5.20978450254815e-47	1.0665173131645e-45
TCONS_00001251	204.12572396098	-2.67569105497443	0.186047532907626	-14.381760473561	6.73590657736757e-47	1.37240106047882e-45
TCONS_00004352	183.857891798777	-2.46939953872665	0.171867462057392	-14.3680456391568	8.21159258747788e-47	1.66517153460224e-45
TCONS_00001794	2907.3946014318	1.31714249807245	0.0918720205209714	14.3367098122305	1.29029133825972e-46	2.6042077291918e-45
TCONS_00002282	1699.35192892695	-1.54987530060252	0.108198883366503	-14.3243188134633	1.54232937881464e-46	3.09835233622624e-45
TCONS_00002101	32096.5176335305	-1.50657545259502	0.105202538679114	-14.3207138488392	1.62445979203809e-46	3.2481640213822e-45
TCONS_00005256	1502.42344219447	1.27476804757076	0.0891838753717421	14.2937054737439	2.39518278384262e-46	4.76707906839787e-45
